episode,reward,revenue
118,1289584.6223246534,1380799.8797705476
119,1441873.4237809125,1485485.2903023676
120,1703354.013583253,1690695.5280218457
121,1102330.944434551,1207999.1699141993
122,1217499.5214869499,1288530.8568745477
123,964230.9395623732,1106806.0257374167
124,1523478.399797332,1608243.538587283
125,1355892.5698804832,1446482.8988576713
126,1482591.2564267647,1517672.8357984968
127,1235947.319059067,1316854.8323510215
128,1215242.94726154,1305311.7333987865
129,1648864.238286847,1722037.7335258052
130,666375.6732657736,1423189.6047869518
131,856395.4985513816,1036314.9596542752
132,1392118.8511012166,1446133.9448614235
133,1183073.80775914,1270033.1132708276
134,1258078.2841657372,1361423.8485220033
135,703833.0888113099,1366721.1366049852
136,1610110.1713555532,1610665.0443982002
137,1305116.897520654,1354617.287837468
138,-456561.23950936133,839903.3284906388
139,1942612.3119339754,1952229.186653992
140,1116725.7822876242,1213245.5155190832
141,661093.742342451,1379033.1486573278
142,1609071.3833171818,1682661.910180005
143,1953837.905013723,1905938.7078345977
144,1456360.194995883,1513364.0087236632
145,1488119.2156038585,1691544.4713042697
146,1112909.477148139,1228563.155669197
147,408519.33402831573,1300823.5949585985
148,1002276.5315981602,1163355.0868193791
149,1204707.7989258603,1296432.6104873698
150,1988149.3798297609,1979078.367828694
151,571472.4033053339,1312870.6152101154
152,808011.5526117702,1008667.6343719572
153,1509466.534209348,1584636.538301577
154,-938190.6759121204,574217.7740878796
155,672430.8237397335,918539.4153197974
156,1296603.8831413158,1370652.5338577842
157,1118976.6403604029,1245343.1102139242
158,1644521.3935895653,1633925.196474543
159,-125146.2238912012,937631.8316364746
160,1428757.4390574272,1462373.0729192365
161,1276245.6793493626,1332750.2796700802
162,1493471.274590662,1509178.0952902236
163,988591.4492148238,1151596.2962725412
164,1389591.6532824659,1429321.2445556012
165,-1052317.465355783,517846.44997755036
166,1447311.1026828107,1470610.3933557493
167,1728886.9628148268,1717430.1514089128
168,1209427.453610636,1294794.744990595
169,1567423.9080473373,1567599.7485266002
170,967493.5859793571,1124014.9873879019
171,2035296.4884729476,1985444.496898669
172,1204564.1100893992,1317931.6944855475
173,1524406.8776943563,1553196.2809355452
174,1289117.8825064723,1611549.413718454
175,1795178.3702299732,1772748.6670510294
176,1230220.4237606393,1325953.718145962
177,668292.0995670803,922882.7315502898
178,1012095.0142628629,1344833.2608321395
179,1176731.5843704513,1272633.6902339372
180,1813825.1527140946,1827625.1511721087
181,1279441.9071418892,1333924.74243828
182,-821839.6089721665,631083.6370278336
183,594571.1496447866,911701.4489606492
184,1293505.9505536004,1349569.3544885777
185,1182482.080634411,1338928.0969419838
186,1460327.3805404282,1497133.1810818654
187,1074972.1012393276,1187741.1945345986
188,1150882.590805337,1589019.0388776714
189,385516.2122878308,1261175.8565714157
190,1780668.2217635065,1759662.1386058903
191,1799751.2916138002,1771612.7103795602
192,1407596.375011399,1637656.8686994673
193,-16182.781855314039,1047816.3561446856
194,-75182.42596844246,988653.3443095813
195,1793944.9516221783,1766044.459904487
196,798695.993692382,1024494.4532946654
197,1314812.754243804,1413905.1046549606
198,697415.1731867316,940324.4169228656
199,1846711.4286372566,1814588.5936009546
200,1737703.304294833,1717687.3725673659
201,1431138.2657578227,1468224.8755704865
202,1042835.6474112407,1531819.8637403024
203,1162773.5780137985,1451480.032660023
204,-250847.85362378787,902346.1165104588
205,848237.8581248255,1028965.072312294
206,435255.1854986402,768895.3854800165
207,-133931.79557885823,1007905.5824211418
208,-725810.6100277667,687086.9919722334
209,1632844.9465562783,1642257.6311063655
210,1166395.4548639248,1293408.5682055864
211,1606505.336056141,1609794.9488696498
212,-309253.9256675425,851968.2123275507
213,1582496.794937253,1608402.4140692404
214,1178857.2120916646,1264219.3353843372
215,994359.3804979796,1136429.4317168393
216,430189.67562521365,1215444.3551976983
217,-641013.7748757201,712970.9631242799
218,1220744.7270684964,1301454.3248884904
219,1665159.9228434747,1650267.0491864465
220,1262773.004722713,1673747.6356270171
221,1385097.1010193008,1408941.2103412591
222,1188542.2106023745,1269836.6688540815
223,659912.8707427016,911361.040005961
224,540297.751342301,836234.9862552726
225,1327659.9273500114,1373233.9718456406
226,1986889.6223002234,2030451.0239321855
227,1084200.2854890777,1205923.7734184512
228,681345.9051998965,1398847.0494718964
229,1698950.5912683592,1699559.7141640454
230,1424783.5318633525,1462405.342050743
231,1964350.39713724,1921250.1122822026
232,1892050.391549339,1852208.7761152065
233,689663.9925530922,1389082.0926810924
234,1744032.721617843,1716169.791548414
235,1223308.873456094,1314710.7749475508
236,878187.8314221204,1073495.2180089948
237,1396343.4613484007,1732770.334171125
238,1137089.2749711468,1272586.085825758
239,804941.9478677638,1009027.2888266668
240,1454763.5376163574,1478755.6581414035
241,1844388.872114087,1909209.130343666
242,1320677.29735744,1384816.2862417328
243,518081.6682997148,1351402.7261783779
244,-392109.6926113919,832116.0283886082
245,1826539.549913404,1800348.6241254823
246,1411630.123806497,1471054.347412503
247,671013.7200357822,921439.5770583198
248,781455.2963209406,997192.3910802556
249,706573.9131759239,947038.4050357398
250,1398248.3660716962,1437779.3422755876
251,-576485.2477424714,722383.1482575284
252,1289414.168001706,1372310.3704748221
253,1665010.9880282644,1636963.7406364935
254,604888.741680022,888767.34026999
255,475827.50095414394,1273840.878452601
256,230661.6833196804,1183712.9507946805
257,122109.33945852541,1147725.3729465257
258,1557083.119734624,1559041.327860599
259,1113324.8319171702,1602135.3037408777
260,769932.4931569239,1431431.4185242206
261,1169996.608758282,1261163.2406934851
262,834046.9560343998,1027693.3210468242
263,1927109.5228318213,1889151.1775703381
264,1783943.5174845022,1911143.9052444678
265,959934.4259743171,1127122.2671403554
266,-456266.1018138792,840649.9788527876
267,143608.65376325953,1111262.3867294074
268,1878801.5893885237,1841135.1720670452
269,1731361.0350364472,1746838.8806552836
270,371488.92282054387,1160866.6093507486
271,834380.1949851541,1021938.6400207423
272,354023.24704408296,1247655.8450440834
273,757432.3135771974,996588.8276564241
274,-615092.5124597871,778231.0615402127
275,481110.430477801,1335957.4544778015
276,604267.3346794057,903904.4301644232
277,1288217.77132103,1342779.8545320474
278,1445715.3227590644,1494175.3115859306
279,579730.6642932846,1298244.5487094428
280,2111244.237552326,2060110.5425928796
281,707865.6408594543,1384802.365692787
282,1088126.3069644496,1214534.0275035538
283,1602316.4463887725,1615502.741187706
284,1026302.548217398,1156046.0854282968
285,1191949.8996685788,1636057.4952503587
286,1660480.6505864663,1644810.5191385807
287,1283718.904105584,1397642.7925738757
288,1343088.633087074,1385760.72249433
289,1321569.970063526,1367944.4173452742
290,1399862.8166313802,1438467.2559543597
291,1357652.862823691,1394535.1305243175
292,419818.832827827,757718.3798409628
293,1509787.5061476259,1634249.0772049718
294,-91284.82382795936,1035080.2961720409
295,1557519.8933920425,1677351.482784362
296,1090888.8524819785,1539995.3736092472
297,1535942.081513965,1549462.1566801246
298,1660502.471252002,1661163.6213883988
299,1125109.775865993,1669344.0662659928
300,1736293.9604602412,1713028.5530148293
301,650489.7521154716,1334093.1637913939
302,580802.4909569041,1241037.0025110398
303,-441109.53296949796,796320.071830502
304,1081202.115747485,1195230.4727990737
305,-43145.13586587866,983898.0179138212
306,1196165.2752871646,1574246.6925146903
307,-15679.671017580898,968753.0831772492
308,1152578.0582284187,1624642.7887235966
309,1363090.611979523,1398780.939096123
310,759607.4378918075,1362183.4356793643
311,1006020.9161211426,1497057.4587674765
312,2002609.9340631864,1955019.0846205014
313,1452215.5263543685,1631685.0832367921
314,1229902.6085206184,1299299.7558528453
315,1565483.339226916,1595378.8507188053
316,1285425.1870411115,1376423.3159175427
317,-19771.28229802614,1105360.1270353072
318,-532135.3737476243,804456.5875857092
319,1928292.1033918452,1881606.5328485442
320,1052776.1256926816,1600295.647692681
321,1558686.6939084714,1560494.2920218792
322,1060690.3617969307,1205256.402811824
323,1469050.674102919,1581769.1866676086
324,1075301.0103894174,1183400.7687221437
325,1549722.6969562066,1581460.1156154242
326,1276246.356556216,1550193.2647453933
327,1464074.7576817344,1494202.2598500676
328,-95790.54781061772,932063.6812360288
329,1525398.5655194386,1546035.4281577521
330,900965.0492049045,1398191.8061730848
331,730039.050951529,961371.8591046948
332,1394528.4810455113,1433450.0988761117
333,1160270.5828633497,1250724.8099933644
334,-18300.45589544694,1066923.672529553
335,1144073.7924233724,1260902.6096635428
336,1027842.5697170696,1156089.6073877437
337,1925007.0429177885,1881088.0804545647
338,600768.4277974505,1264233.1609559709
339,1307544.1964666422,1630525.945753325
340,1157905.5139133786,1264656.7129676235
341,1298866.9990963642,1376648.162817495
342,1540130.8810482956,1550967.7837573371
343,1813338.6735969414,1779503.182445713
344,1259291.6570977056,1317996.7760149522
345,1288334.2016324338,1355259.1311192643
346,1181806.8123685627,1266246.7222183445
347,1198769.2383303482,1278548.632934679
348,1043064.2390284496,1181535.2483131008
349,1500866.9076572368,1514773.0125605187
350,1573462.7654765376,1593965.8706531627
351,1165239.6075965133,1278663.493675249
352,1003579.1666351127,1132671.0725624443
353,1783465.3969804784,1761264.1550190307
354,1656598.79360366,1797252.291941564
355,1976798.8611029405,1926935.4983400544
356,1158977.2012273606,1262388.9652074657
357,1170584.972621542,1694288.4719637246
358,-413314.53302790923,787195.7111298826
359,-478537.90211832605,838187.5018816737
360,1149562.5240216923,1244555.7244841317
361,1034149.4099539338,1173963.3053417488
362,1847177.6548290094,1822505.2094496728
363,1331537.995648156,1380661.0621733556
364,1592834.8758737398,1736911.8256484487
365,1945154.81845166,1901123.9672639058
366,1559770.9409610215,1657989.6415966172
367,1811051.3005986405,1783499.5334972544
368,1693977.9108266484,1874126.7379497525
369,1591425.4341070359,1589164.8998943083
370,1107434.63747768,1212258.5364599167
371,1087630.3454844651,1467664.4007223344
372,381063.56178500084,729653.4090570539
373,1272529.2265825358,1348245.9604649749
374,-183234.6265120966,977165.6454879034
375,1615360.8319827488,1599755.5799715389
376,1681731.0886771358,1666890.508490357
377,1883846.9245636754,1851234.7908211094
378,321551.7380039897,1177236.922137323
379,1150791.6112170825,1585892.3644040253
380,-639844.757016973,635838.4635496937
381,1687098.7142159562,1687216.2230422935
382,882004.3483136644,1352274.12779302
383,1533855.2393209303,1551569.4626692056
384,1067499.844390574,1365385.4022945757
385,1382566.4583826244,1433516.414839426
386,771340.092357889,1003262.6920996481
387,-931831.2314453378,578370.5298879954
388,828859.9132213006,1020881.6523592701
389,1235812.4718469116,1319789.2394281288
390,-712870.2133885544,719391.5586114457
391,1643414.065624731,1638890.0738060577
392,1870779.0986324116,1954471.7285486457
393,910527.002600321,1077183.7264446307
394,1500783.966533883,1514287.7750030796
395,1631247.0315814374,1639198.028295362
396,1103712.84331265,1212198.0845596981
397,1088540.1624357523,1553367.0698284297
398,1056465.420261806,1173672.8773619174
399,1536518.818494085,1669468.6503969405
400,1252949.4019609333,1578313.5502260465
401,-139149.97183339868,944037.2085607451
402,1174484.9897116693,1267426.2135062667
403,1518468.2296912337,1579455.886808277
404,1187089.492818875,1285379.7559463528
405,1213628.6063745595,1491004.075091547
406,1495693.414158536,1776226.1077072402
407,-429266.87374315795,788724.8316676599
408,296749.98811357305,1284971.3101135732
409,1242811.0549643978,1381448.5371344837
410,1509278.2019305907,1524749.9851888623
411,708676.3879638654,1372439.019546992
412,1341606.3982655155,1392786.5804905812
413,-927490.8000822626,542163.8519177374
414,1266781.8511744125,1335754.4096155309
415,1371263.4736393592,1605508.0060437275
416,1456466.769035866,1472579.7937816023
417,1757470.8557703714,1732990.6278316618
418,1144964.036266062,1233055.9292741322
419,1936979.24052609,1998704.34036485
420,1850283.3514055305,1808240.8617876323
421,1637649.9600335974,1667530.530292973
422,-1161942.0325493894,447439.8914506109
423,845380.4234479944,1506881.4564479946
424,1240849.360007985,1314300.4351584727
425,1005076.4271322937,1147070.0380399427
426,1320886.336023628,1387438.714230266
427,1538772.573707982,1545636.874153799
428,1736074.6242967835,1730505.638601678
429,1421871.5742007764,1454195.6511953906
430,1165339.7867254354,1255651.031391355
431,251428.27820493001,1223986.56220493
432,857994.1137431995,1035361.7636227725
433,1892226.8602203163,1946195.8923931606
434,1279431.243564947,1339236.3596377785
435,665373.7027052406,929776.6357536521
436,1830794.522829044,1846645.8092595944
437,800900.6386961237,1007725.441957944
438,1016777.1378352838,1168652.2876490229
439,1206719.075858086,1359796.359737116
440,1422312.4129231328,1458106.553668868
441,1245126.3478029913,1364089.6007743292
442,408430.5466851165,1132817.6192041861
443,-304351.47933716525,877719.2363535356
444,539988.8611221431,829961.776498423
445,1275301.1803848997,1325101.4155040653
446,1653802.3326426893,1706470.9294012294
447,1088473.6656407022,1197741.340390991
448,931874.6098657637,1118465.256136342
449,1513035.9805225267,1636848.3399165678
450,563953.8638502323,1384907.9516567318
451,1305489.5808610634,1366220.6843281079
452,1127436.1774721183,1253133.4486944946
453,1916817.604648292,1889629.01754982
454,1411310.4276707554,1467502.924070775
455,1111695.98977694,1219304.184637285
456,1100652.2059374102,1233969.4721363855
457,1385602.5126326554,1719212.2379958308
458,1598252.8249508138,1651453.2254227924
459,1911707.6759012835,1874125.6925411099
460,1624084.4920102286,1638775.4674785112
461,1783329.8066261706,1797695.8254709092
462,1412406.6459384912,1723023.797561341
463,1214889.0279279659,1303002.0054663506
464,1513560.3415009603,1519251.6577236212
465,623297.9091400485,1212641.7228898718
466,1475522.5883641425,1494227.9805597377
467,598564.1706710609,1300766.7845801245
468,786739.696772673,1022637.2296085429
469,1482006.0266814549,1743601.7814193761
470,1340540.8297127963,1382119.492001953
471,1676254.6332844093,1673105.750045504
472,559329.3485629833,868002.3228722867
473,1673520.537852952,1769466.856510677
474,159221.97567860456,1148778.7576786042
475,720487.5171650626,945149.7160994682
476,1521163.7094472733,1531060.5644185855
477,1020097.1814787503,1141595.7637668753
478,1689958.687182286,1683120.8803479464
479,1404504.9868085235,1435604.91271978
480,1268338.0508978297,1347786.4518126303
481,1246540.7775132312,1539920.6732316853
482,1928241.6785436596,1884455.7592558414
483,893960.1740924483,1515330.6340924485
484,1158919.6854871032,1247097.3239544097
485,1425026.2412577653,1453191.983245391
486,1449748.6444408107,1475950.3146963206
487,1349677.7776556085,1399088.3583340659
488,918669.1981524138,1078710.2040975988
489,-512181.739597447,784543.5610692196
490,599995.1160721307,860153.336870397
491,1241628.231490328,1328736.5125458555
492,1144948.5299259534,1483994.1733318164
493,1698460.454745016,1692301.6351481427
494,1551511.6511351836,1551230.3413753088
495,1504057.5600221558,1510246.861065386
496,969712.2404646116,1128557.6950055456
497,800619.5797361897,1006568.7339521952
498,1711044.9450284399,1711868.2701469264
499,1820751.7680189577,1804732.679691773
500,1851160.736580896,1813252.495462181
501,-294068.22563650843,925317.7907082416
502,1857654.2120099317,1835555.4579519976
503,1535311.360146663,1547358.736011015
504,1452414.880135865,1647839.055143939
505,1756695.4728227926,1829222.627725613
506,1696228.535720268,1688675.7249809254
507,1437975.794252125,1477594.4599666614
508,1218962.3092127214,1598866.660337306
509,1501170.3764472122,1523710.2692049907
510,1080636.419088054,1190165.60208255
511,833633.9043310272,1036790.7104777123
512,-379026.144137859,857183.7405288077
513,1588618.5555861406,1579743.1617487345
514,899118.1707788514,1059418.6805941402
515,-545092.2706867377,750017.7593132621
516,1821377.6378004826,1790702.6030512284
517,1258676.13434621,1351153.6520440227
518,1530450.9112687095,1553101.0460405925
519,1479430.0783926432,1496023.461710868
520,583757.972523534,857640.651246178
521,918978.6926709232,1071188.6820622964
522,-985644.1898626357,544487.722137364
523,1162809.5662282382,1268224.6763973953
524,1140559.4231344871,1241713.5918533844
525,1090463.7882849504,1212726.1469960175
526,1391208.1841383935,1436667.4605035041
527,1408070.1685446156,1437414.387098654
528,1228556.9110199544,1299782.9368138497
529,1398075.9274019396,1426807.1381190433
530,918617.9355449462,1468947.978651103
531,514810.23773590673,815871.8969340153
532,831371.2532693702,1434170.3768959355
533,1121954.1748967587,1234924.4018912045
534,1372402.5296041993,1563208.9734149307
535,1849564.583671005,1814636.1530218946
536,-97749.28839226766,991477.8791661791
537,723822.2808400124,1440420.5228860627
538,-338571.9568424296,807228.7400599894
539,1092602.3400754083,1203578.131818323
540,1857830.6066729254,1824175.6575199147
541,1027835.1914918378,1151957.8945087732
542,26153.274119069334,1069490.938119069
543,1574324.7103479858,1604230.5592537958
544,1071017.9306140314,1190593.9299396798
545,-467514.20967629924,792487.6498398959
546,975349.2946561446,1114711.5970020993
547,1723767.2974097,1714194.3878917343
548,1852119.848112569,1818556.9698772365
549,463255.66772876016,1138726.0550713656
550,689362.5195500664,955173.713150576
551,531296.0920847384,841128.213027641
552,1319298.67765608,1607333.4554757623
553,1124347.246679596,1226774.5104344937
554,1844363.5441901402,1860433.7869074945
555,988270.3999971962,1172325.1273023156
556,1671233.1367398708,1781892.6523177281
557,624729.5331183339,1302734.2588318654
558,930584.8489569573,1106592.1601733319
559,1855686.3259251649,1824011.38141261
560,1366821.950233696,1420016.5008093289
561,882087.6218884913,1430537.636236606
562,791346.1967701206,994475.2500777328
563,1479287.5948375755,1712396.839749361
564,1400517.0348281302,1432165.1361098895
565,1873686.5906058862,1837595.8230240871
566,1876686.150165702,1840232.0868774403
567,1252325.4714415234,1317922.8871603017
568,1240329.096850912,1304509.9521186193
569,1622900.9527120392,1779886.066533985
570,1256636.51708908,1347657.891707595
571,949943.9753352009,1105264.5823714752
572,-431814.4534342169,825864.540565783
573,951982.3570022876,1405975.3395965141
574,1403926.0709353464,1439711.9711925914
575,947992.2887254128,1093039.226076407
576,1222209.1954862885,1313101.621548999
577,1262644.773933815,1330799.0335011575
578,1116859.876524714,1214913.9382795235
579,1651918.5871617147,1782508.11848568
580,1397032.1931228861,1714286.9757712162
581,1676306.9057405393,1658525.2960830375
582,1357444.1387444239,1395416.5529098848
583,1222565.4576354357,1294253.0975657285
584,-67617.40492705686,976904.8497483364
585,896171.2125149333,1082761.5526784936
586,1643360.9968722777,1658194.8072334023
587,-304276.4064016886,879264.2077316447
588,576611.8715254718,1312520.8875461665
589,1281568.8868284079,1341877.9465863886
590,1604836.5360542345,1610000.000545385
591,-1118612.4172710818,449561.0267289182
592,1760089.5611079019,1735454.1342030717
593,1150294.2503994752,1616026.3863994754
594,1359591.6018160125,1647789.4689670787
595,874793.030070482,1049185.8304849297
596,1939103.867928,1901562.386066925
597,1556756.981952948,1558328.1265083046
598,1463765.6285997834,1631610.1623578793
599,720809.4172188726,943201.3961312296
600,1471858.398051383,1495998.9309411657
601,731432.3089088367,953770.722755694
602,1861270.6984170424,1823673.183844537
603,547388.0194535571,1323417.0670720572
604,1817291.2404177475,1807555.127283419
605,1054248.65642445,1601768.6569094197
606,1028162.0617761887,1591654.8273976014
607,1216800.7782406555,1649370.9416205687
608,1125944.9013229408,1230661.0010128273
609,658094.615530483,911231.7725801133
610,1149245.2492047965,1238226.7554386505
611,1752960.0620347573,1717045.0652430549
612,1515724.3527452846,1526615.0801110095
613,1441186.5973212526,1477639.0702653613
614,1477477.0244829815,1501196.9317958585
615,1744668.4109618613,1728057.0656476205
616,990488.5671679387,1517260.6410512452
617,1101057.8312048195,1223856.206495616
618,1898787.3873768987,1871070.07206825
619,596934.3507504334,1450541.3047504334
620,783481.8356780825,1403900.7313220713
621,1626561.0137199769,1614163.768929378
622,1180742.201790015,1574547.2916283866
623,1321018.5666327218,1362410.9415717355
624,-1407523.2524199826,277197.6935800175
625,1780792.9073677126,1749566.1396498363
626,-137472.24967836542,1081707.340321635
627,-409417.81993199897,847401.5435261547
628,1487852.589796868,1623216.4220936198
629,1166624.9623758479,1322051.0492326454
630,1341773.1722623322,1417290.3340902138
631,1290330.0242334162,1627336.8929841132
632,1568729.7766300174,1588970.5217755707
633,1393603.2762866218,1478922.769294904
634,964588.6178989297,1114403.3358117433
635,1679472.778359575,1701172.3612763183
636,1080426.977801582,1191689.3575541177
637,980358.2901000759,1122430.0375407583
638,1265186.2997334946,1614699.0731386936
639,1579758.140401402,1585055.9216819915
640,1738540.463636235,1927310.5877432385
641,1604003.8694849832,1603005.8264977473
642,175628.29846783518,1164634.6801678352
643,559348.6685377557,844603.8038936746
644,1362528.682891898,1416038.150385347
645,776863.85975251,986643.6455410996
646,838218.6551939336,1426488.9943538457
647,1477954.6969801802,1813581.4699985664
648,1347191.8662889572,1382145.2335514736
649,251355.87526161992,1224200.32926162
650,427961.0469552701,1284741.1585080058
651,1411237.5932617795,1468948.3713434588
652,988843.2433872239,1128664.3058356587
653,1406603.844928047,1473479.3149974681
654,1740219.081382885,1825016.7853353259
655,1370296.074541698,1409774.5725814963
656,1572214.5006694947,1585730.9229377494
657,1533638.3795654178,1540643.8132890817
658,-1138325.221655651,449384.094344349
659,1510215.8517138176,1520408.6397918959
660,1563510.3539848118,1578250.550024967
661,884508.236043448,1079783.8568077257
662,-107840.45505045063,935227.5000401234
663,1387769.478926196,1425969.63420209
664,1384467.410886261,1420033.864123465
665,1493236.6242083833,1505892.1353267392
666,1887365.0129180374,1849772.795581973
667,-1110236.452955241,437943.247044759
668,1001268.2174083954,1142108.0697721345
669,784034.5947653651,988724.2402407121
670,1240322.7956785045,1336510.4169822892
671,1653817.6116532192,1700540.0326877283
672,998851.8918977572,1486181.9543858445
673,-178878.08450748457,920974.0374143281
674,1578594.5030077917,1818536.6619143537
675,1116989.9674491188,1241161.1121865734
676,1135895.0342146046,1570522.5947480877
677,1534523.0588496712,1546178.6992894583
678,840542.9268211615,1058473.8244345405
679,-611169.6870389559,722153.5769610441
680,783338.3714504697,993513.2909190276
681,-653693.8436755564,700811.5741529239
682,-1244968.8584069835,361188.8835930164
683,1246482.7756940299,1331157.8921880936
684,-451181.3559414686,825192.8570665313
685,1575271.3941491893,1588995.8156958807
686,1601070.0152154113,1596030.913172848
687,1079802.5672652763,1189167.9358161464
688,1315763.3349585987,1365275.2103347129
689,792757.6953898846,1014643.4577020702
690,1489396.2941050008,1709335.3824621034
691,-261525.7500981763,957348.5919018236
692,1451524.069943629,1483268.0726904701
693,761564.1487814275,972927.6427442429
694,873700.3939583063,1052743.5008050865
695,383665.0126621452,1183953.0104247073
696,134934.47745810845,1179772.9441247755
697,1482187.799440444,1701984.8553585226
698,520873.5627317948,1334302.2487317952
699,1436458.1304554997,1455900.0893624632
700,1533669.0085076918,1541129.5875724063
701,1374385.3215860045,1604524.3743001577
702,1185271.61582703,1582822.6034111609
703,1647273.2485945518,1656885.1779792102
704,1077386.105359503,1196856.9636534345
705,1060050.5559271798,1183978.1147510007
706,571682.1472913338,1369163.5131407897
707,1720478.417906988,1698162.4461472742
708,1668404.2662459873,1650560.4847071809
709,1812207.0221100596,1792155.3732010317
710,1241861.9549937632,1587451.7116023821
711,1500517.181603534,1548211.4442793075
712,1361937.443967129,1410786.9325978218
713,1824769.1391014005,1791592.8421754835
714,1830811.686139442,1808713.300017318
715,1796582.3661149153,1766937.0212009856
716,1300854.795881793,1389094.8630206734
717,1773998.050517376,1749808.4888441295
718,757758.7913570331,978604.772792833
719,1932004.665500924,1978441.9587895446
720,1030818.5435558668,1159450.0027016143
721,1686121.347747464,1808651.49944982
722,163845.12615529704,1149033.046155297
723,1451699.683240634,1486904.6918445227
724,694365.9680659744,944691.1486433115
725,1726857.2715999843,1735660.0859211464
726,568677.2353318096,1386858.3555048923
727,-66696.31153017131,957190.1058991342
728,961786.1958637973,1112621.7155118834
