episode,reward,revenue
246,16790.564293648735,16777.448195789388
247,13830.806962266168,14337.670337255804
248,6013.071113908873,8973.554081170203
249,6898.351053057671,9540.10943409357
250,4519.663613122051,8004.919695000878
251,16091.938493626485,16927.581095506193
252,-2738.933751706927,8915.207415295292
253,11140.50277581646,12439.175627700093
254,19817.857033224078,19417.073245639396
255,6445.627144838195,9161.594088646554
256,20383.61705855015,19946.703591225683
257,381.2500301620257,10991.48727184862
258,-8541.629579861827,6882.3704201381715
259,15798.29882758334,16459.50382179896
260,18653.25005094548,18280.29048834163
261,13439.96876409885,14031.411220115364
262,12331.787983633978,13389.003433815793
263,11556.930351934452,12709.072005138472
264,17163.76864257737,16992.12981707149
265,18981.67414119871,18615.705702171916
266,14828.343624844816,15326.270935874221
267,4441.054795170665,13584.521995170666
268,-672.8440717924295,10674.095775576368
269,20419.887247377184,20297.128637933336
270,16461.290149477692,16755.321820347774
271,12024.748627681684,16135.350484821762
272,8809.719352513313,10780.718793425558
273,1150.0830576444077,11700.749724311074
274,7737.250929867615,10341.053422665855
275,-8241.157983949859,7184.04201605014
276,12512.027567426634,17635.700876444706
277,3147.9907664572447,7221.2248871682705
278,15519.635590350581,15600.114085884801
279,10884.487249871225,12337.745618230398
280,2797.220643000801,11797.209136509066
281,20130.093312905985,19707.393367421224
282,11143.981935992106,17026.78193599211
283,10606.19371455229,12247.334649531775
284,16473.700073849388,16658.538147251962
285,12533.321566476201,13449.78518633517
286,11893.899296559783,12782.02061527672
287,1900.2755688549205,12480.942235521587
288,17685.591086239136,17838.230017603855
289,15906.209560987252,16160.718382272427
290,14204.849055023678,14740.352553095665
291,15311.864677845517,15482.253467467306
292,7022.722048778508,9577.247287833627
293,7612.603783304548,10257.704127141693
294,18057.739788018822,17851.068440903684
295,15449.818022051168,17781.26052175171
296,16298.858813685523,16407.67577976716
297,12275.026633125079,17378.22663312508
298,1525.132295513995,12501.932295513994
299,15563.685064130554,15715.5064142013
300,13617.803684893417,16373.886345095381
301,17388.05934819433,17216.26835145422
302,-1478.8249028885093,10883.17509711149
303,17431.920550213737,17402.863632028166
304,13309.336749720569,13968.36681109218
305,-2184.224343665377,10425.175656334624
306,16947.93643476769,17859.213443309578
307,16323.115525087214,19589.164583527745
308,11362.3110112827,15894.354813424867
309,-8822.400906841207,6395.099093158795
310,15103.145183746388,15358.059131690214
311,11387.819638769895,15729.51768988813
312,12148.28888195317,13036.505120098902
313,13397.600686568803,17692.496675474926
314,16762.896890691747,16713.658082799888
315,10884.222966422465,12488.364639311434
316,13038.129257822327,16000.89318378442
317,17402.399187306397,17636.54565395891
318,16222.69046193792,16519.520212441206
319,7981.477001216838,13567.075831004453
320,13486.61201708973,14091.613361783482
321,5918.526720820706,14051.346368338876
322,16603.4950388798,16675.77703656236
323,4628.524553005949,13121.566771676351
324,8846.734321418386,10815.069238263837
325,14873.310450563407,15593.35673703213
326,14440.284666900969,14835.507562673998
327,14733.836039169433,15201.223988111653
328,11960.097747053102,13056.087906587783
329,13731.17649597683,14230.363826684938
330,8474.187594883777,14158.996491953441
331,16388.044299780242,16584.70252785927
332,15393.593905946791,17441.980918827725
333,11917.606498569916,13237.323441973662
334,11879.296046407373,12923.778745471578
335,18363.66372711766,18227.596306595715
336,-6855.902837107036,7565.297162892964
337,9637.453833530322,11461.64710190293
338,11427.085020130779,12645.529282819258
339,18171.248614615342,18522.83210360069
340,5641.143717250743,12830.397936149951
341,16155.674256587303,18725.453589083096
342,12853.160578056504,13716.189342464597
343,11647.886542994947,12829.51273953126
344,12970.413535623973,13621.520129628847
345,19893.23896697549,19491.989327511703
346,12467.998572509494,13333.972859187188
347,15766.249854748421,16191.462464959559
348,15521.272779580759,15791.61942943857
349,8394.882015416637,10559.199407009804
350,8736.821229388257,10806.674993004186
351,14606.912939684971,14984.057566289937
352,9183.605260232413,11179.639125537957
353,10678.210268045534,12343.154823002065
354,13676.672706490881,14288.44191599962
355,19425.00903971038,19529.413827509314
356,17432.883392248175,17276.91736902436
357,18146.94971671231,18562.41607746793
358,13740.96292718717,14417.710339193887
359,417.97833608658766,11163.318637001787
360,-2608.8326243016018,9966.3054256984
361,17157.60038245498,17089.97228221639
362,14941.32736807559,15492.969146577243
363,11637.379554618692,16142.116690314706
364,10850.413740386839,12214.96524943936
365,17056.211665732033,16982.39891679994
366,11400.370919512708,17090.778164179374
367,18137.3482868678,17863.956347285548
368,6418.189969833163,14142.282001833164
369,-2471.0605369324458,10116.030552650886
370,14980.62170516948,15153.715455205958
371,10883.126218525915,12141.808403596271
372,10906.937024145544,12168.670755704672
373,10339.15531506984,12129.851040048023
374,9170.385148859079,10905.407702520864
375,13206.06980490064,13885.370144795066
376,-1952.8001002203182,10203.26656644635
377,18055.567788383814,17765.044461108846
378,14851.310950871644,15174.015783597326
379,8255.577014432396,14756.364069097288
380,12903.364920923901,17224.03609698685
381,3003.668659715977,12058.425275915817
382,-11986.1057460766,5071.0942539234
383,17060.403431615923,17368.290680081565
384,-9427.349079340238,5981.6272019097605
385,12439.049817666586,13318.041703579718
386,7129.330268841008,14627.278243006083
387,10944.221406908793,12252.472229719335
388,8692.108525399442,10851.469987125658
389,-11565.929748500625,4876.070251499376
390,8474.65307396082,10499.189538832363
391,12099.822378805999,13200.561987962754
392,-6236.031167704137,7957.768832295865
393,20264.008688428967,19898.963672953112
394,1052.624945780528,11840.424945780527
395,11282.026338279058,12468.404912761735
396,14000.650914682856,14426.455531333386
397,15170.784733205024,15572.75150694952
398,16075.211283243525,16249.353139270206
399,12017.658601162113,16348.182086064502
400,12415.026718431938,13573.676150109744
401,14487.374849873466,16175.483331346013
402,16786.35441916261,16875.743338488886
403,-11767.348693926593,4881.0513060734065
404,12579.913510376751,13434.173461496957
405,15362.23835447679,15650.120350188685
406,17056.242245647845,17165.317740099465
407,12372.944747065434,16669.16226751179
408,21920.330433456907,21485.01835510285
409,-7490.2074764869985,6904.099723513003
410,-13623.117224832695,3631.8827751673034
411,12202.46093468812,13620.600432465018
412,16177.32654995105,16325.04946150181
413,10200.825399903806,14453.158147326167
414,20059.803126826013,20018.162345135508
415,18993.04246615384,18747.332903020553
416,7218.162211160609,13797.689817066515
417,15177.289477808348,15415.502348745777
418,11351.826135613002,17522.626135613005
419,12483.660626928651,13322.54760916536
420,7494.529694052954,14398.07479405295
421,16868.65018345462,16959.428789084504
422,16905.720601070392,17297.85404570142
423,-8152.448595743992,7080.218070922675
424,16593.457878794103,18881.34465814745
425,15707.916511255657,16037.26425826058
426,9565.631792131722,11328.681902042492
427,15784.19755954131,16107.020845180177
428,14429.144786898853,14784.530226024017
429,18310.414710017678,18264.313456151667
430,15137.355770982893,15460.17999249717
431,12440.305955361027,13308.604365619874
432,10747.655282891918,16079.140348926001
433,11376.671707875876,12503.982687274289
434,257.54696511330985,11399.80696511331
435,11689.700430990444,12718.807009045579
436,8132.853071446993,10443.618371945362
437,-1790.3086450860865,10184.877028413912
438,9058.896403403174,11112.491657144912
439,13412.278604944086,14322.969230020344
440,5504.562699173094,9009.763146868107
441,17281.255569138408,17269.056110269747
442,8617.32720301124,10935.82320145075
443,3962.9455702290616,12927.640919652813
444,391.07637099394924,11393.076370993947
445,6648.114330299272,9392.804000513419
446,14921.344490892932,17814.743529864394
447,11179.566337015358,12812.8965933376
448,12060.335549265126,13047.1325813048
449,6524.960809832625,9375.870470192871
450,17180.884961795477,17163.876575279708
451,-10839.714021758811,4988.705978241188
452,10910.626337853859,12394.701093384621
453,14633.527146617116,15109.733134522534
454,11259.97749374285,12505.950954999395
455,18825.424827112223,18961.206665036294
456,9337.613192675828,11440.653837871407
457,15561.045917393029,15801.551546878509
458,8606.376293984906,10577.34543155074
459,17016.622725634435,16993.45287503939
460,2343.172146893685,11214.80973526362
461,16529.171958454048,16504.949377750465
462,13952.204908887197,14658.99620806284
463,14748.675194034404,15156.93946581757
464,-13080.749204581138,4186.050795418861
465,16186.869290347913,16406.789030595166
466,17310.207378694045,17156.41969581977
467,19396.506850052156,19095.423507084004
468,7776.611746195633,9977.60227984712
469,9106.562748053966,15212.4219770181
470,10561.24932333524,12068.075765515827
471,13528.88309874473,14125.30349394444
472,17456.750885127047,18774.03654329741
473,16238.453273623027,18195.575304607974
474,5290.857191390298,8672.072477411026
475,12110.61928020628,16512.49178487008
476,7928.796509158728,15467.306736427921
477,8689.052671916565,10627.2074049264
478,14519.820757147663,14934.937848997284
479,15388.53078455356,15584.062444841215
480,19105.05356413189,18858.307987341737
481,15523.327041151453,15786.186879194003
482,13773.83521509282,14594.188472618323
483,11977.181789216378,15406.30527663779
484,19652.649641835967,19220.16093448593
485,204.85122250785753,11184.051222507858
486,13122.170635920435,13869.318178358246
487,15267.155265820713,15422.492992922866
488,13642.744800910175,14276.33234455829
489,12249.075957706375,13126.592917697211
490,13068.211137381593,13878.116458161236
491,-2638.537353145117,9344.100841286365
492,11033.667641428627,12296.120937649368
493,12647.575085738648,13670.714764223838
494,17196.896601145618,18118.792614884896
495,16509.68570351603,16751.425441753672
496,5615.056547823259,13169.956728706296
497,14749.41515999349,15135.231733070967
498,9047.847700508159,10864.053962911208
499,15456.671548064836,15556.811404450978
500,18398.7914473675,18222.858901015203
501,10569.713647287186,11983.455491503091
502,16899.34862099271,16802.02946404132
503,-12001.844611367836,4843.755388632162
504,14220.571024870449,14707.32204287086
505,17485.082841350613,17462.090503382802
506,10391.164570544319,15355.512155739527
507,14419.429160133888,17223.19612991927
508,18105.482550215773,18000.56349282549
509,14241.41689361496,14768.070909822716
510,17748.398082047235,17686.91617780259
511,13978.411307599894,14685.778692998416
512,12832.483508283365,13549.940747068775
513,7954.76250835427,10268.560611498915
514,-3405.8773010373716,8951.420458962628
515,14570.982116534386,14912.586622332536
516,12373.23621238249,13293.870842963706
517,-7344.760876654559,7255.105790012107
518,17177.671701687137,18707.39984000406
519,13238.06350318452,14182.04190436064
520,15045.334092827914,15585.301687727337
521,-7499.602659927105,7318.997340072897
522,8054.377160019375,10371.06224505415
523,10956.886564911354,12374.3655955193
524,-8329.623914938507,6680.976085061488
525,15547.95114149121,15941.838679752254
526,11109.96979667134,12436.236706575906
527,12581.421863792395,13599.43100442377
528,16536.605961376907,16674.36567956422
529,15787.02555278672,15952.155549774157
530,7758.70187507544,10073.330525998354
531,12212.57423111332,13198.467100279677
532,7946.006267892061,14846.591240081547
533,5876.266456020184,9095.7659922159
534,14291.53950306128,14701.275700826402
535,13144.038495707508,16497.46876313988
536,13232.782368227798,14032.82982015263
537,14203.392313552122,17337.943052144896
538,-5368.086566835122,8426.713433164881
539,18664.049736986504,18828.566442983036
540,-7265.918513394949,7553.8814866050525
541,16969.80836027382,17217.374923505864
542,18734.511055845316,18492.75649079237
543,9988.497255831959,11667.687464332817
544,-588.2518423983129,10361.091280132934
545,18808.06384974848,18586.416821908722
546,15749.99231416376,16020.012946399704
547,17752.499137835126,18804.480543637594
548,9872.599654703647,11507.680898746947
549,15926.297991544614,17277.016423894045
550,19893.462227201904,19496.837317749145
551,6535.051508391264,12470.779214374748
552,6314.007318466309,9400.208198250435
553,5520.885825753332,8717.514535438771
554,17107.89680496408,17061.8183891651
555,16666.831672476066,16641.450927614555
556,11086.700233555537,15799.894998615044
557,5829.052022008753,8914.284038644699
558,18636.305489551218,19362.584133126908
559,5700.934489400385,13394.741027972857
560,9026.87285285231,11112.08004997903
561,19589.80628326795,19238.89344304168
562,13125.725505798067,13970.185956173696
563,-2330.0716388331966,9857.155027833469
564,7221.214236290925,9640.200413581648
565,17918.89660929236,17778.58383803138
566,14008.79149893329,14481.875287978291
567,18103.69674713266,18149.66278198418
568,17798.19155141854,17601.919231916334
569,13440.363768598476,14071.135623369633
570,15944.5256680519,16144.870239838468
571,-456.2465122106569,11112.855987789346
572,9810.288714485698,11633.021648925402
573,13373.119839164578,13992.61403040421
574,-1811.1935599284334,9937.85644007157
575,12202.029524504625,15785.31654626966
576,12303.768565739258,13473.111466157914
577,15323.41935314396,15555.871994345462
578,15956.997754030017,16121.197853200916
579,15529.545201657123,15776.168244840193
580,8355.981374752362,14670.598151247665
581,17316.837008931292,19223.810950060477
582,18154.933721976297,17929.235233949526
583,18423.38664615327,18134.580818976712
584,17830.149281559712,17641.925417015216
585,-4650.739314580693,8949.060685419307
586,6953.616523635633,9583.357644875798
587,17501.30031360494,17501.451473848407
588,14470.421086707112,18772.14108670711
589,2133.26497684095,11510.665377875197
590,12146.065030851303,13109.016442222457
591,18683.35888007993,18427.054315290334
592,-4537.767757527623,9054.032242472376
593,17944.64797187273,18554.721888992834
594,19371.321258831966,19002.51571778742
595,-3574.62101317443,9457.978986825568
596,14691.19996338669,15087.177128312836
597,19307.817906676453,19016.280164216783
598,15979.894289208807,16042.602032806712
599,18759.14248359155,19711.006263986656
600,10852.543322647964,12100.18161187838
601,13757.468126046482,14390.092792188865
602,8296.946211266899,10448.545392657503
603,18208.567176921715,20073.151137041583
604,5180.31074920082,13310.51254086749
605,19811.28739070185,19442.720005277355
606,15201.121753485926,18286.848942365974
607,7315.405612275944,14613.94572448679
608,14491.606329272632,17816.643069415903
609,11312.238443578803,12547.83236261924
610,6925.653161559829,9605.148832228891
611,11815.229840786582,12800.09642290817
612,14567.808943523205,14812.958884689986
613,15309.319726016762,15640.878704665774
614,10846.555328875398,15633.800197855357
615,15174.984017551184,15474.347108522797
616,15807.219605585722,15945.59815073259
617,-4138.5436316439755,9081.656368356027
618,11645.268084754209,12959.158381507492
619,18224.818196945675,18883.5529723211
620,16934.210885680623,16749.24963993062
621,20287.054533071605,19900.71154704498
622,19799.527745074243,19415.8513109193
623,17783.468105390737,17610.65096200535
624,13179.44265067602,13823.81367431046
625,-9113.63199414984,5895.900748198958
626,18001.827081395182,17741.455716072953
627,12857.72628664621,17232.89446274061
628,4457.769308886089,12974.563027685343
629,1203.688956175094,11348.97478950843
630,18003.52429953726,19794.50006332076
631,15994.333892164137,16316.245312039468
632,16967.21416572124,16840.166332266905
633,13717.502747824723,14348.30596589358
634,10030.93382868915,11626.407888724432
635,13371.858153894735,14432.552909836411
636,16783.8903954266,16786.057500620183
637,16503.628955711323,16741.615072162906
638,9702.862328856623,11344.27055197193
639,13068.358866011247,13800.17553884735
640,13170.606075740829,16467.644312767952
641,16037.727920913563,16101.057227297057
642,19588.381008988727,19490.484944585205
643,5352.7507772910485,13296.057567132932
644,18010.148886537958,17843.818656209707
645,8511.488339096184,10638.352707369442
646,12682.343248260418,13740.279251004731
647,8090.748551522546,10311.784242673695
648,7736.30195074551,14142.443699422256
649,9075.44155593998,15210.330806372807
650,14698.167031834771,14967.118335840392
651,19033.007144279884,19550.806337897575
652,12916.615298997422,17429.081649233623
653,17605.224884801082,17778.976467683595
654,9724.615143654828,11332.005901798562
655,12736.137175625514,13806.912298711515
656,20534.73886085288,20021.920622184527
657,13425.436893667724,13966.801294276336
658,12667.084095526197,13541.450530167702
659,16493.395078378184,16519.33483267787
660,-11230.360083241612,4997.639916758387
661,17333.12176282085,17209.464452480883
662,16558.804182410313,16663.8330577789
663,8649.299080174333,10684.162852329928
664,11303.901114199583,12471.702540582382
665,-4343.588532897145,8857.211467102858
666,17453.984434250273,17356.482840821744
667,8434.817818031332,10539.451353431814
668,-8040.468412786885,6981.731587213113
669,14048.600745139498,16452.11476724409
670,10005.271686262491,15990.127012137573
671,12443.138829955933,13495.50158255693
672,11701.853709274932,12865.846176131254
673,15442.19322858219,15509.474022291186
674,18315.72662563884,18039.487204432753
675,-10230.896791445026,5592.56987522164
676,-10296.490047496807,5325.309952503194
677,14515.698152502833,15107.606043898872
678,19168.640037872054,18892.669245464138
679,10973.937254325152,12286.099822639746
680,12480.860424720788,13327.612289822055
681,8224.249867514513,10570.92743856644
682,-11910.44632,4323.65368
683,9628.320401754701,11325.803327420253
684,2788.54884282258,12952.148842822586
685,-10182.146666666666,6065.52
686,17285.677338508427,17357.85204178112
687,13840.68780918413,18165.80059535968
688,11014.709879977212,12475.246655076906
689,17809.868600888014,17687.52276685591
690,18201.203575786447,17949.880244034375
691,8528.205596202122,10752.776558901753
692,8219.679398452303,10352.146231987417
693,-3031.458724835844,8912.433690587352
694,-2868.9957287018915,9494.870937964775
695,10500.68696420114,12006.978613021642
696,13630.567082670417,14311.919716286131
697,9227.877050123454,11116.169267792315
698,17267.688861325376,17176.254900684668
699,10337.093180211548,16434.381302742797
700,18362.442245375423,18146.006387192036
701,20434.518145591865,20873.397113861964
702,21013.173882695297,20576.041709907477
703,10814.370376003539,15961.441755370772
704,-7448.341384182437,7152.6686158175635
705,8021.96572782549,10266.024887341211
706,10331.890660961102,14964.628641015135
707,14974.095094311184,15359.664656367951
708,11582.501429953165,12773.049785097142
709,18930.541609493343,19289.882830161678
710,17240.264028795584,17142.087720855943
711,17216.512055897016,17145.620984600857
712,7028.012119086786,14762.285118947753
713,10084.287290863384,14860.789556774786
714,15552.60099089843,15947.46863808203
715,17623.10521092068,17564.77550636969
716,19130.412602995213,18862.77403942457
717,-8087.314745481692,6955.6852545183065
718,16374.84602256677,16432.11402275705
719,13898.791415671205,14539.286120225117
720,13320.038359024245,13995.5397709824
721,10911.899433132914,12410.892856618442
722,14052.746855831985,14482.16479085752
723,11284.474511317447,16805.28889401362
724,11632.266480016477,12674.390649540297
725,20640.93592496286,20158.290447864274
726,-1643.7867273962584,10139.413272603742
727,16005.983120166458,16502.742772130852
728,10888.042648454271,12097.818202605147
729,10385.237252738032,11767.560322638092
730,17034.271676439115,17028.837029215207
731,2111.238004779547,11469.629957650013
732,-11536.09464709244,4900.905352907559
733,14536.299096522473,14901.261701680532
734,17058.58987067178,17169.51002459127
735,12840.361304159687,15750.212073927576
736,20388.320404111255,19843.226965419544
737,13213.171728401547,14029.91979403368
738,15376.291564396473,15530.038500584147
739,15434.340262936577,18049.414790007475
740,3241.348856011864,12423.928208081441
741,14519.456780692351,15096.869958104606
742,17342.893925897366,17264.677189390397
743,12411.374019565024,16350.345755302002
744,21090.405153448908,20643.322812120663
745,5439.368957356755,13576.043268708008
746,12479.938668606588,13417.006488565736
747,10272.159118035492,11759.470766458357
748,20517.66438691735,20044.67911775315
749,15589.131895479988,15820.543792464763
750,7827.330896685213,10184.087820873765
751,19606.065423476666,19197.344041016593
752,17711.655571023737,17545.520238529516
753,11475.583128346569,12857.714411216286
754,15125.280328192057,16367.558629181221
755,18107.849506109447,17949.93387625297
756,5786.958219790397,8816.127626881544
757,11833.783541528095,12955.43961992746
758,10068.306276058514,11546.796900768106
759,18636.814587425626,18260.755197123122
760,12496.888851688771,13502.681952031138
761,19396.21640095425,19715.97611482262
762,20739.70246499973,20217.538114374085
763,8909.434946902034,10798.96361764182
764,5764.796237984556,8728.001785224542
765,19993.339060984796,20277.56937943759
766,1785.9901656064849,11976.440165606486
767,13612.074873700923,18276.843036907125
768,18125.287196386456,19443.45517160105
769,11411.67216687594,12615.919688878057
770,8283.298527237945,10495.975710482342
