episode,reward,revenue
63,4612.414841601071,8159.161296783556
64,1529.2416416393298,11922.85741038933
65,14479.34932226391,18387.93726504896
66,12584.295830721718,13734.772593142638
67,16646.41335676161,16559.271144725884
68,13738.628595855069,18203.40168124595
69,14271.21098996557,14787.42629273569
70,11449.038346229794,14599.64909480391
71,6199.617110460036,14082.134497793366
72,-3173.72619794859,9203.199978035545
73,10273.693336418473,11833.17866788553
74,16056.030948037826,16339.885517092758
75,13582.164104123754,17450.31803739706
76,17030.13288647906,19527.668649276337
77,12012.416810455501,13521.45105589132
78,4873.853779870888,12992.179279207126
79,-2958.475284050368,8255.785986926232
80,18734.135576267414,18381.315644656952
81,15617.366932093892,15873.459065283594
82,-1397.0046058591488,10160.814282982454
83,8617.685256088647,15726.076671758748
84,14276.006573713035,14763.273905743743
85,16732.035827411164,16639.688045630723
86,8657.614098064543,14483.058536493012
87,5728.384635223682,8765.871179716363
88,14664.24922724197,15435.34284232558
89,5719.571599881814,8711.717148423575
90,14949.823106801006,15569.955705110835
91,12461.083586184088,13482.724738835923
92,18325.182806672015,18069.473280489503
93,-5700.418497315871,7900.698169350797
94,13414.40125026993,14167.996976576955
95,-1018.0042888915486,10133.630149770317
96,17185.906894787127,17163.18101623815
97,5931.6008208513085,14464.191519698816
98,-7196.472107427011,7214.927892572988
99,14903.747778914745,15094.642167504446
100,16467.533852890323,16847.945496547036
101,12624.082752071548,14683.608906391673
102,19915.627395870673,19514.1184680217
103,7479.280503869753,10036.705289011607
104,10128.180338046943,11612.916209861676
105,5067.567578354769,13457.38794145487
106,9760.595876715204,11409.150177272513
107,14196.14440004577,16452.88104722112
108,17597.59599567649,17369.854545272265
109,13065.783169949367,14887.225065248984
110,15005.45265580283,15391.623070290923
111,9826.779530961609,11588.18025749709
112,12165.82774247144,13277.53552251263
113,18809.47163718692,18547.197367337532
114,1812.2697351708812,11787.061728585353
115,157.00537328234896,11726.405373282349
116,-3379.3195253199174,9194.080474680086
117,13346.286329350882,14049.051536146028
118,13519.075608812813,14475.31061715639
119,15115.561628901485,15572.75700075865
120,17856.735649263584,17724.033211257425
121,11556.043027933229,12663.792535005758
122,12763.387372753423,13508.028691419933
123,10108.302123517906,11602.956554538383
124,15971.04937412027,16859.66598791575
125,14214.200334212,15163.884042957025
126,15542.418035714067,15910.188025982772
127,12956.780784768489,13804.956833536235
128,12739.731075181253,13683.947304736204
129,17285.5041229358,18052.602301350285
130,6985.802214758083,14919.693938431199
131,8977.833091009343,10863.979029817332
132,14593.970553529896,15160.225860796972
133,12402.493005127788,13314.111681212164
134,13188.785870277148,14272.186272376592
135,7378.478758898314,14327.71922219295
136,16879.234420332876,16885.051309342703
137,13681.904785833456,14200.831196534938
138,-4786.258931851991,8804.94106814801
139,20364.947184547393,20465.763566977585
140,11706.94813174991,12718.791440602614
141,6930.430258333693,14456.789481678667
142,16868.344515328456,17639.81455267853
143,20482.6282106481,19980.48755461366
144,15267.430495815946,15865.01738886323
145,15600.369175006383,17732.932920686348
146,11666.940739575834,12879.37053851763
147,4282.622224848685,13636.896896515345
148,10507.144686006497,12195.776148646393
149,12629.288174083877,13590.864980473527
150,20842.324979869594,20747.23102871049
151,5990.904741643084,13763.18917297532
152,8470.610678391551,10574.144400586614
153,15824.159075472768,16612.187213560926
154,-9835.314770019086,6019.685229980916
155,7049.280047591299,9629.305119192764
156,13592.66047951899,14368.933157121128
157,11730.544505298276,13055.279486465291
158,17239.976869583446,17128.89397708924
159,-1311.9428020882879,9829.456249465084
160,14978.063099459343,15330.465173699926
161,13379.239745773788,13971.593245309567
162,15656.476303497871,15821.135289760183
163,10363.680146921311,12072.50546464557
164,14567.477233278805,14983.97362989413
165,-11031.73776450134,5428.728902165324
166,15172.56633486541,15416.819303446371
167,18124.40468408457,18004.299731721487
168,12678.76563172907,13573.694779228385
169,16431.742405360492,16433.58579019394
170,10142.505356739244,11783.362903741498
171,21336.581281821454,20813.968936981546
172,12627.781843897683,13816.245879919776
173,15980.782867117692,16282.590218424837
174,13514.182644999182,16894.32239981606
175,18819.356014571476,18584.219174452555
176,12896.744142579299,13900.342993458038
177,7005.892646682883,9674.837315759409
178,10610.07458080367,14098.262510033957
179,12336.005706787413,13341.374255518791
180,19014.835440969648,19159.504677346773
181,13412.746694012887,13983.905466383065
182,-8615.574053592267,6615.825946407733
183,6233.055347990221,9557.620808896625
184,13560.183987352966,14147.912302008357
185,12396.289764486964,14036.35702843049
186,15309.019609397503,15694.865091538579
187,11269.232636956987,12451.422523688003
188,12065.023490987913,16658.130190561602
189,4041.474077868028,13221.258586554317
190,18667.24207740336,18447.029443399624
191,18867.295226059345,18572.31062354084
192,14756.225757536416,17168.014138793027
193,-169.6486199320043,10984.551380067995
194,-788.1583600843114,10364.329010478888
195,18806.425742972835,18513.937099323695
196,8372.953073617586,10740.061361722037
197,13783.549158651887,14822.361931596186
198,7311.197957718124,9857.683372710613
199,19359.591452324737,19022.83880491618
200,18216.828853075083,18006.996252933906
201,15003.021970414331,15391.811254539116
202,10932.337219952202,16058.495269318617
203,12189.68002949783,15216.270391655551
204,-2629.7080786643037,9459.546247095699
205,8892.314269051534,10786.928108945322
206,4562.9016196523735,8060.544978299783
207,-1404.0444027556186,10566.155597244384
208,-7608.875249268967,7202.924750731036
209,17117.569415623,17216.245215498122
210,12227.649175636076,13559.163101012544
211,16841.443925528256,16875.929855012582
212,-3241.99523710601,8931.420613560655
213,16589.755686521155,16861.33152394633
214,12358.289255599797,13253.16422459731
215,10424.146980794423,11913.506989378759
216,4509.798465512247,12741.842490803
217,-6719.926353660973,7474.2736463390265
218,12797.40776882793,13643.5090144511
219,17456.33633340471,17300.21018121864
220,13238.001936499762,17546.36372394398
221,14520.359587161141,14770.324041736658
222,12459.819798745937,13312.052299550074
223,6918.050851689919,9554.052206792758
224,5664.09216209562,8766.484812404578
225,13918.229660866042,14395.995092207158
226,20829.11859000129,21285.78492433363
227,11365.974268676775,12642.035574152962
228,7142.739335359015,14664.504135359015
229,17810.57334383435,17816.95894919849
230,14936.403520949285,15330.80346001408
231,20592.833600348462,20141.00128191847
232,19834.892457797883,19417.22168062907
233,7229.940167240718,14562.13536724072
234,18283.18190185388,17991.087027449557
235,12824.288431241166,13782.480081219743
236,9206.288200252868,11253.750057752335
237,14638.258322134398,18165.115150132347
238,11920.42431042192,13340.875205218139
239,8438.431154919426,10577.914758639972
240,15250.692290767982,15502.20838810571
241,19335.24344390488,20014.77230677918
242,13845.028801315013,14517.415727452899
243,5431.194761502409,14167.13204925441
244,-4110.595372799999,8723.304627200001
245,19148.124016284775,18873.55722953645
246,14798.512672255976,15421.473397761853
247,7034.424153850319,9659.708324335044
248,8192.214029992037,10453.8462216192
249,7407.211585867741,9928.067984440086
250,14658.227970140437,15072.642229537558
251,-6043.455789312,7572.9442106880015
252,13517.28868855966,14386.312721195323
253,17454.775008158766,17160.747883808515
254,6341.217545654913,9317.19614498365
255,4988.232529134539,13354.029546625441
256,2418.090819998739,12409.19331999874
257,1280.1062947743503,12031.92549477435
258,16323.337034643304,16343.865477100315
259,11671.295019574063,16795.631656786634
260,8071.417267605868,15006.095172703852
261,12265.40107724376,13221.12633078399
262,8743.547080767374,10773.59598539495
263,20202.42711848015,19804.499188283247
264,18701.57791680996,20035.05509219486
265,10063.26057211781,11815.937384844905
266,-4783.16492099674,8812.76841233659
267,1505.4896085885302,11649.6738308985
268,19696.001566081595,19301.1339979772
269,18150.341073869873,18312.59965043803
270,3894.4220863879254,12169.688744635168
271,8747.040517718357,10713.268057665813
272,3711.3245313353964,13079.524531335393
273,7940.374395399915,10447.518897750544
274,-6448.186523323067,8158.413476676932
275,5043.614954165014,14005.214954165016
276,6334.70316258943,9475.882484164202
277,13504.746528158406,14076.73607854122
278,15155.83732843133,15663.856919865082
279,6077.47839703622,13609.860034693822
280,22132.76273773274,21596.713938493336
281,7420.753127785456,14517.26979445212
282,11407.13184782943,12732.299271449356
283,16797.53062573406,16935.76623532557
284,10759.016125562403,12119.15384661177
285,12495.543554550572,17151.24746042939
286,17407.28221602334,17243.007853428873
287,13457.583647191366,14651.879574104996
288,14079.973090335186,14527.316516346891
289,13854.386938500109,14340.543215696345
290,14675.152706063323,15079.853820676795
291,14232.653976556148,14619.301085274328
292,4401.078025241923,7943.373307904001
293,15827.5239139074,17132.289309204036
294,-956.9642921475988,10851.035707852403
295,16327.915854827994,17584.143859779455
296,11436.092383708761,16144.201421629592
297,16101.709629038307,16243.44435140082
298,17407.51096815181,17414.44198960477
299,11794.839876989128,17500.199876989125
300,18202.054308210933,17958.1565469633
301,6819.2656684712365,13985.671074445885
302,6088.714655172499,13010.137357281063
303,-4624.274378545946,8348.045621454055
304,11334.54361827745,12529.934718514243
305,-452.30250409768814,10314.47759632898
306,12539.734513965454,16503.26755964661
307,-164.3743685667323,10155.70901747824
308,12082.797549307252,17031.583905268864
309,14289.659419011663,14663.811081833768
310,7963.176830818822,14280.149236600952
311,10546.398114279722,15694.071273377469
312,20993.919006847536,20495.010846215544
313,15223.980777380948,17105.410244646107
314,12893.41239669376,13620.922065759987
315,16411.39888066795,16724.801873559125
316,13475.471087547037,14429.429876481216
317,-207.26787187363698,11587.798794793032
318,-5578.523679081911,8433.34298758475
319,20214.824440631557,19725.40657142828
320,11036.546028857121,16776.346028857126
321,16340.147750377093,16359.097306026619
322,11119.513175353084,12635.039341774025
323,15400.468331092557,16582.127965904274
324,11272.680683398858,12405.920628180556
325,16246.175667849951,16578.887887780944
326,13379.246845122305,16251.108761352274
327,15348.30441012406,15664.139426041165
328,-1004.1990545195276,9771.083774358201
329,15991.179007437251,16207.520999661947
330,9445.068132979397,14657.635036933487
331,7653.203175925451,10078.329584911362
332,14619.23137693165,15027.257562387158
333,12163.440432575215,13111.697347660805
334,-191.84878808519898,11184.8587119148
335,11993.644956739408,13218.394062936813
336,10775.160600870848,12119.610099462667
337,20180.386234592603,19719.97149024599
338,6298.023144957018,13253.309161924424
339,13707.35083831264,17093.258682810832
340,12138.646754517027,13257.74937590548
341,13616.385355869214,14431.787009303858
342,16145.621983942718,16259.228260376745
343,19009.73554457429,18655.028644991224
344,13201.50599745996,13816.928147761319
345,13505.967099616664,14207.559818841222
346,12389.210738741613,13274.417886763229
347,12567.032585494786,13403.382251123581
348,10934.733609691264,12386.363856935746
349,15734.006789571615,15879.788369436192
350,16495.049433656968,16709.98920906974
351,12215.532106054237,13404.586368332626
352,10520.800572755143,11874.107061143144
353,18696.56564608951,18463.82382869306
354,17366.587625575638,18841.097514850237
355,20723.33432333516,20200.602771150585
356,12149.881551812141,13233.975943049218
357,12271.569059875683,17761.699045641308
358,-4332.891634635802,8252.3924009842
359,-5016.646421200612,8786.95357879939
360,12051.18486237228,13047.025102045618
361,10841.276967752738,12306.98506490983
362,19364.479031649123,19105.830898937755
363,13958.884533474742,14473.855353531353
364,16698.13267505755,18208.531561468164
365,20391.60099016313,19930.013285081317
366,16351.514214917932,17381.168273368454
367,18985.756374867804,18696.92350872475
368,17758.443346542073,19646.993793371978
369,16683.357103543723,16659.65929231899
370,11609.546466900929,12708.444663590695
371,11401.932545177324,15385.93564023833
372,3994.7956996016414,7649.160384286128
373,13340.279133898057,14134.038793007385
374,-1920.8997432864726,10243.90025671353
375,16934.27856151325,16770.68434816584
376,17630.056491006773,17474.478545868093
377,19748.893223227544,19407.011120883843
378,3370.9166370058665,12341.303303672534
379,12064.069726565485,16625.352389181513
380,-6707.671213093331,6665.672120239999
381,17686.32680800878,17687.55868584018
382,9246.29781228288,14176.267195649645
383,16079.832679745572,16265.535828380387
384,11190.898882383615,14313.71634652034
385,14493.830153922047,15027.952771143999
386,8086.17352298867,10517.482881849757
387,-9768.646938309445,6063.219728357222
388,8689.169862892348,10702.187360931654
389,12955.367143798216,13835.71904212317
390,-7473.217458733143,7541.582541266859
391,17228.36844139564,17180.942172198946
392,19611.899555848733,20489.27275970904
393,9545.308759831438,11292.417721402982
394,15733.137294620848,15874.701488657929
395,17100.81802685226,17184.17054508189
396,11570.52985965667,12707.810929444364
397,11411.470410271015,16284.380646068032
398,11075.221933764607,12303.940427318563
399,16107.75572380842,17501.505927213962
400,13135.018366295555,16545.901564378302
401,-1458.7480011887892,9896.605603949527
402,12312.454027798196,13286.782823212778
403,15918.526362210232,16557.876997675623
404,12444.590552666683,13474.994820697693
405,12722.807488987946,15630.611962381254
406,15679.771612941975,18620.674155647757
407,-4500.124475764316,8268.422598465875
408,3110.9129690069494,13470.712969006947
409,13028.73524441134,14482.110673388026
410,15822.18473561788,15984.379758767815
411,7429.252416017036,14387.6613853338
412,14064.434408905698,14600.970547128427
413,-9723.144984613296,5683.655015386701
414,13280.027793001493,14003.086378189864
415,14375.33780940726,16830.98863658379
416,15268.54774122933,15437.465077907566
417,18424.05761369506,18167.424550075073
418,12002.977631471449,12926.469538464537
419,20305.894124395534,20952.975577784364
420,19397.03691587725,18956.293760222594
421,17167.94171332003,17481.188073099616
422,-12180.962706252118,4690.637293747884
423,8862.358983625065,15797.05898362506
424,13008.170248537424,13778.178374656381
425,10536.49677253688,12025.055435998982
426,13847.220212009937,14544.907372159198
427,16131.382468895921,16203.342846774281
428,18199.75494597739,18141.3737142434
429,14905.87665584208,15244.738978880287
430,12216.5823118297,13163.34030182781
431,2635.792831585386,12831.392831585386
432,8994.591820350139,10853.986409715615
433,19836.742428140427,20402.514858928185
434,13412.63490475885,14039.588632328116
435,6975.298277652173,9747.108038092589
436,19192.730085219042,19358.903546069756
437,8396.064982661948,10564.267134478914
438,10659.158589320512,12251.308183761641
439,12650.372951652014,14255.124853099025
440,14910.498091237368,15285.738061315316
441,13053.007105597968,14300.132097435047
442,4281.69144234318,11875.6433504999
443,-3190.601523610081,9201.375787331326
444,5660.853979684902,8700.721003233284
445,13369.338299453813,13891.408066925933
446,17337.271544634546,17889.41114793195
447,11410.773305804614,12556.256844438527
448,9769.101686400707,11725.18352171445
449,15861.57857765517,17159.53810584513
450,5912.085793586672,14518.376681588554
451,13685.811729332869,14322.47284126331
452,11819.228194487034,13136.947779583756
453,20094.53406697025,19809.5085181866
454,14795.161208415506,15384.242835420637
455,11654.219412694614,12782.306160365702
456,11538.44434361474,12936.046463323048
457,14525.657958199554,18022.98184291677
458,16754.930547759865,17312.645197848753
459,20040.965257377957,19646.98283406133
460,17025.73112496308,17179.74072207266
461,18695.14421455257,18845.74720065949
462,14806.653170547132,18062.93948591405
463,12736.020840003832,13659.733782014368
464,15867.075600177795,15926.739256983134
465,6534.205987420572,12712.461713909966
466,15468.315215055478,15664.40906342108
467,6274.9153021392285,13636.301337458068
468,8247.61187517217,10720.591567339796
469,15536.282908915548,18278.664235447905
470,14053.263756293074,14489.144480573996
471,17572.64528026427,17539.634658197956
472,5863.605708805779,9099.510670639342
473,17543.982994579645,18549.8150383759
474,1669.1684209938612,12042.968420993859
475,7553.07178074287,9908.26833105638
476,15946.783828989133,16050.535322555674
477,10693.963533690638,11967.667090542775
478,17716.30870303268,17644.626065079643
479,14723.817871983689,15049.84707746913
480,13296.34186914593,14129.22163552396
481,13067.83496711637,16143.418316717529
482,20214.29582287095,19755.27580727374
483,9371.63407162646,15885.634071626464
484,12149.278598250377,13073.669398830172
485,14938.947911288029,15234.21724756673
486,15198.119765602381,15472.79918960395
487,14149.048932336817,14667.033843527268
488,9630.665668858514,11308.420212785395
489,-5369.344161835068,8224.589171498264
490,6289.916302255274,9017.22755918227
491,13016.33537572416,13929.515804024064
492,12002.815074179187,15557.125205281644
493,17805.43510582887,17740.870480638878
494,16264.929773930015,16261.980725184078
495,15767.455289046608,15832.339459748253
496,10165.764131089334,11830.985375883694
497,8393.11856312181,10552.1410415368
498,17937.36183067868,17945.992977743226
499,19087.449082911815,18919.516507933462
500,19406.234789609985,19008.83211512927
501,-3082.79930429299,9700.364720707012
502,19474.307705314302,19242.64029722191
503,16095.097600866577,16221.393605315177
504,15226.070658725923,17274.756841848623
505,18415.929057792135,19176.251470024243
506,17782.03727560822,17702.859052111595
507,15074.701690451042,15490.03522346851
508,12778.722184848746,16761.365555480726
509,15737.188137616231,15973.48012585167
510,11328.61326227124,12476.838264834361
511,8739.216944449388,10868.966458514647
512,-3973.436881621332,8986.096451712001
513,16653.931812413677,16560.888581074898
514,9425.70679084654,11106.18178628934
515,-5714.35444686799,7862.645553132008
516,19094.010250555442,18772.435297738008
517,13195.053300620712,14164.520935570003
518,16044.144158388817,16281.59184443435
519,15509.278523877168,15683.231593572365
520,6119.697793516451,8990.886374317832
521,9633.910186297539,11229.569997508082
522,-10332.783204346742,5708.016795653255
523,12190.057303996618,13295.153332607139
524,11956.802842378516,13017.23023224011
525,11431.636317066263,12713.346755383347
526,14584.42377752797,15060.986062517077
527,14761.192667413949,15068.816302533325
528,12879.305074116308,13625.987386663694
529,14656.420247425724,14957.617550257295
530,9630.12826863347,15399.39174600171
531,5396.89944161764,8553.012862291806
532,8715.496941706366,15034.808437948792
533,11761.758831080391,12946.057258530289
534,14387.278851076619,16387.556068926828
535,19389.501873058023,19023.33738360304
536,-1024.733078858033,10393.939397905222
537,7588.031039312429,15100.330463214843
538,-3549.3443426190315,8462.404235873668
539,11454.05535250454,12617.445558426696
540,19476.15689981051,19123.34267239662
541,10775.08325287596,12076.296199903267
542,274.17207379252613,11211.772073792525
543,16504.085442373264,16817.596805260466
544,11227.77996240729,12481.328545336828
545,-4901.081975849665,8307.869271830337
546,10224.858943874035,11685.832865102202
547,18070.733802387047,17970.378319443706
548,19416.289423551403,19064.440401270964
549,4856.43849175763,11937.583133151958
550,7226.779741587868,10013.352690539645
551,5569.725255107855,8817.781874700084
552,13830.57634611679,16850.12533259003
553,11786.846070653064,12860.619671186641
554,19334.97792420736,19503.446764938617
555,10360.3144983457,12289.811587192744
556,17520.00353013807,18680.078124727203
557,6549.214101251014,13656.926919298308
558,9755.580762731493,11600.71454212529
559,19453.677806113483,19121.620520102846
560,14328.776079606836,14886.429403599215
561,9247.170792415252,14996.72540346583
562,8295.903100640744,10425.36167394625
563,15507.784828992306,17951.534120446184
564,14682.01105805776,15013.786938986159
565,19642.379605890404,19264.030013880772
566,19673.824826142176,19291.666703820534
567,13128.477528478068,13816.153550270483
568,13002.716184620109,13675.542007743152
569,17013.32375209182,18659.04252577823
570,13173.67142351483,14127.873904052787
571,9958.527889036592,11586.797173408895
572,-4526.8314648728065,8657.768535127198
573,9979.896813107118,14739.231990738177
574,14717.748935269385,15092.902518005989
575,9938.067813454374,11458.635350418357
576,12812.76020008689,13765.610876915813
577,13236.657657341599,13951.137786991905
578,11708.353879072376,12736.281982173432
579,17317.523714872776,18686.53022838536
580,14645.478489599387,17971.348944032034
581,17573.193267014765,17386.78368888811
582,14230.465863763748,14628.541282208666
583,12816.494995654002,13568.016538061935
584,-708.8521325826277,10241.16626216937
585,9394.813004664367,11350.891630972783
586,17227.81210684849,17383.31908201491
587,-3189.8145130693847,9217.572153597283
588,6044.783221778708,13759.522880240766
589,13435.044415854989,14067.281125761492
590,16823.949429229844,16878.079468973534
591,-11726.726252972865,4712.873747027135
592,18451.510232811634,18193.25017510296
593,12058.855754266435,16941.255754266433
594,14252.978318649879,17274.237016113624
595,9170.699549957877,10998.907961892539
596,20328.167186581413,19934.609351786625
597,16319.918041230188,16336.388788219985
598,15345.063723658495,17104.624828156826
599,7556.446348871712,9887.843548917388
600,15429.902485075832,15682.97443066533
601,7667.809088047348,9998.64475055765
602,19512.220341933564,19118.075100582213
603,5738.421422094113,13873.750572094114
604,19051.17140599378,18949.105013978595
605,11051.982979604254,16791.78799569577
606,10778.5099253191,16685.761897448385
607,12756.062252234571,17290.816035439442
608,11803.59473029605,12901.362836909815
609,6898.98957469843,9552.697060280047
610,12047.858781893243,12980.676752685295
611,18376.76970368758,18000.262765940406
612,15889.761534178468,16003.932069514723
613,15108.361435383713,15490.502885683629
614,15488.804114508663,15737.466524749532
615,18289.84601071246,18115.70464039858
616,10383.568164041706,15905.866873375036
617,11542.696626531295,12830.026276293285
618,19905.51826582345,19614.94991160762
619,6257.829444914916,15206.429444914918
620,8213.458807821395,14717.483293029378
621,17051.69319341625,16921.729415340997
622,12378.050128839659,16506.41882407366
623,13848.606422399856,14282.534244383438
624,-14755.459192996987,2905.940807003013
625,18668.549191400696,18341.190267846065
626,-1441.1599714683416,11339.840028531658
627,-4292.041303407055,8883.546949639947
628,15597.574062237842,17016.630905688427
629,12230.055166955104,13859.43022573273
630,14066.18274727259,14857.850236819517
631,13526.889865116016,17059.8269523442
632,16445.432190271702,16657.621572235774
633,14609.532197155077,15503.960260980231
634,10112.05176537299,11682.601276986512
635,17606.381993495914,17833.864779078718
636,11326.417630795493,12492.812218829205
637,10277.369641472647,11766.747432023889
638,13263.301181816696,16927.341158807983
639,16561.0456064724,16616.583726616962
640,18225.605028160542,20204.534938077773
641,16815.22035312909,16804.75758987051
642,1841.1604829419794,12209.19048294198
643,5863.808245494872,8854.217464028463
644,14283.768559512506,14844.723245469624
645,8144.080718655101,10343.260777241845
646,8787.280167668872,14954.282360350622
647,15493.811688648504,19012.280847033922
648,14122.988429489018,14489.414336423877
649,2635.0338113179587,12833.633811317959
650,4486.435128999576,13468.30022547443
651,14794.397664973052,15399.3958627053
652,10366.319775523885,11832.103006978285
653,14745.820787588293,15446.895009932576
654,18243.20244661794,19132.16045010301
655,14365.196294597947,14779.060410750568
656,16481.96352520699,16623.65995322098
657,16077.559278387855,16150.999195818024
658,-11933.381084554472,4711.01891544553
659,15832.01438005888,15938.868222999216
660,16390.715525577227,16545.24111568264
661,9272.546766363848,11319.675613876985
662,-1130.521596083985,9804.250970123947
663,14548.374870806121,14948.837762890138
664,14513.758369706065,14886.611428068618
665,15654.016398033158,15786.687654122434
666,19785.77432559008,19391.684616647162
667,-11638.91868073426,4591.08131926574
668,10496.57424686441,11973.037737416242
669,8219.253535646973,10365.07223231693
670,13002.650127670664,14011.011814469957
671,17337.43171876737,17827.235901957527
672,10471.243231971453,15580.060324833263
673,-1875.228897237499,9654.827942282503
674,16548.846870822854,19064.227507226682
675,11709.717658550366,13011.438433657338
676,11907.904751175229,16464.22680310397
677,16086.833618300356,16209.022950932576
678,8811.646156003368,11096.276595393021
679,-6407.0624493024,7570.537550697602
680,8211.954832272457,10415.277187535668
681,-6852.855054780966,7346.803377219036
682,-13051.35610029336,3786.44389970664
683,13067.226917853337,13954.899802789534
684,-4729.86011050916,8650.72708949084
685,16514.009792946745,16657.886735463686
686,16784.46393977787,16731.63762630095
687,11319.871760826885,12466.379450845434
688,13793.51436165844,14312.561173442844
689,8310.700234719407,10636.790624825138
690,15613.757145455507,17919.44000903767
691,-2741.6474483507354,10036.152551649266
692,15216.732046793471,15549.513289553099
693,7983.689577329153,10199.472090829679
694,9159.245140563018,11036.204013052591
695,4022.0674353930717,12411.709932117701
696,1414.555796814222,12367.889130147558
697,15538.188483493492,17842.382381366202
698,5460.46297024631,13987.86297024631
699,15058.791597185236,15262.607080013238
700,16077.880370140392,16156.091703243594
701,14408.065012957377,16820.676950415735
702,12425.533240664961,16593.171227708994
703,17268.82533383533,17369.589872934383
704,11294.539316065659,12546.985676207516
705,11112.805911806056,12411.973107778598
706,5993.103546402495,14353.323337255368
707,18036.255560404534,17802.310998503763
708,17490.3476910157,17303.286347700818
709,18997.872126114486,18787.665092787844
710,13018.785564459205,16641.699461184424
711,15730.340513717729,16230.332784142029
712,14277.57043680814,14789.673263421964
713,19129.564305497435,18781.767923005384
714,19192.910012993412,18961.246462074832
715,18834.07449538647,18523.29406857098
716,13637.223984503536,14562.269242275639
717,18597.31681012031,18343.730882106403
718,7943.79695310864,10258.987030011882
719,20253.74426565598,20740.559375086963
720,10806.35856542475,12154.838061658607
721,17676.080802468427,18960.598589472906
722,1717.6341980846755,12045.634198084676
723,15218.573050011886,15587.636983379001
724,7279.232289191471,9903.46104039534
725,18103.12686445103,18195.409224459025
726,5961.602215450357,14538.823309622525
727,-699.1960533616857,10034.491098638578
728,10082.673192827317,11663.924054008634
729,-843.966849019971,10964.783150980029
730,19436.88790815067,19027.965492524396
731,16173.993242713152,16327.372145269564
732,14508.111383632102,14877.231468667127
733,13080.262628029846,17562.062991072227
734,11531.689622413585,12769.237751385197
735,15585.964485132297,15619.953018112452
736,-7471.649773312968,7131.70072668703
737,18728.726741216917,18553.22602770719
738,10327.545330595549,11864.56265210606
739,17797.77841539312,17733.848279520444
740,19749.587188872378,20992.384715487773
741,18700.858300207627,18379.2586530833
742,1674.7771509625982,12241.077057697612
743,13174.198397936318,14053.816470235679
744,10621.02360032661,12124.46724546875
745,20484.953064089997,20577.975360025408
746,12780.656470869963,13685.674392294632
747,11478.480466595547,14669.998767050725
748,21198.015150758878,20671.8253170322
749,15831.400293969396,15889.007951618802
750,11015.101027682591,12359.892859986277
751,8173.5104136278105,10276.215102378876
752,10411.459208528095,11979.406422686257
753,10892.313095926207,12414.968219923068
754,12597.630768065264,13418.334328397945
755,13364.452283556477,14102.634374841302
756,17706.10895662379,17524.775018903038
757,18268.09079251883,18198.54324387905
758,7548.82114699519,10004.104083154089
759,10112.148116478334,14881.402312914197
760,17606.412843265105,17465.48859907224
761,10925.238754298449,12483.57913828258
762,14893.99918741534,15187.126800744569
763,1950.7952427586133,11915.115242758617
764,15417.448861096103,15602.60890156501
765,12413.004687116236,17307.38100740565
766,8547.922768999408,15888.722768999409
767,12543.98912902264,13469.565916416012
768,8121.802499054421,10312.790253821757
769,12622.560186031209,16757.419513591583
770,18332.982260793822,18225.484606563714
